OrderId,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount(%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ODR1742,25-06-2024,26-06-2024,CUST222,Virginia Contreras,Corporate,PROD7783,Dining Table,Furniture,West,New Jersey,Bettyview,7,3709,20,20770.4,18293.57,2476.83,Credit Card,Delivered,Gomez-Anderson,carolcastro@andrews-thomas.com,25,No,0
ODR1743,01-10-2025,03-10-2025,CUST939,Mrs. Jessica Thompson,Corporate,PROD7812,Calculator,Office Supplies,North,Utah,North James,2,2105,5,3999.5,2694.76,1304.74,UPI,Returned,Ward-Shaw,tayloraaron@miller.com,12,No,0
ODR1744,27-12-2025,29-12-2025,CUST605,Phillip Wise,Consumer,PROD4791,Headphones,Electronics,West,Vermont,Michaelmouth,7,2104,20,11782.4,7673.3,4109.1,Cash,Cancelled,Miller PLC,leerebecca@thompson.net,24,No,0
ODR1745,13-06-2025,18-06-2025,CUST683,Henry Roberts,Home Office,PROD4654,Sofa,Furniture,South,Delaware,Lake Shannon,10,4170,15,35445,31026,4419,Net Banking,Pending,"Reed, Torres and Chapman",andersonrachel@allison-kelly.info,38,No,0
ODR1746,07-01-2026,14-01-2026,CUST258,Bryan Mathews,Consumer,PROD7776,File Folder,Office Supplies,South,Oregon,Santiagoville,7,2173,20,12168.8,9368.92,2799.88,Cash,Delivered,"Crawford, Walker and Hill",leeaaron@boone-alexander.com,46,No,0
ODR1747,12-12-2024,17-12-2024,CUST103,James Jefferson,Corporate,PROD2256,Dining Table,Furniture,South,South Dakota,New Michaelbury,10,919,15,7811.5,5354.84,2456.66,Cash,Cancelled,"Jackson, Patton and Gardner",jesusfuentes@phillips.net,33,No,0
ODR1748,22-07-2025,23-07-2025,CUST706,Kathleen Page,Home Office,PROD2372,Pen,Office Supplies,North,New Hampshire,Lake Frankville,10,4526,0,45260,34294.6,10965.4,UPI,Pending,"Lyons, Hebert and Holloway",krystalhowe@taylor.net,29,No,0
ODR1749,30-10-2024,01-11-2024,CUST903,Michelle Lee,Consumer,PROD7730,Stapler,Office Supplies,East,Illinois,Coreyville,10,2482,10,22338,17560.07,4777.93,Credit Card,Returned,Ramirez LLC,veronica22@mclaughlin.net,31,No,0
ODR1750,22-02-2024,25-02-2024,CUST498,Jill Collins,Consumer,PROD4465,Rice Bag,Grocery,East,Ohio,Wagnerville,8,3734,20,23897.6,17773.75,6123.85,Credit Card,Pending,Mcdonald Ltd,paula01@stephens-roberts.com,26,No,0
ODR1751,22-01-2025,26-01-2025,CUST661,Craig King,Corporate,PROD5721,Office Chair,Furniture,North,Utah,Port Amandaside,3,4091,0,12273,7682.55,4590.45,Cash,Returned,Becker Ltd,robinmclaughlin@cannon-burke.com,28,No,0
ODR1752,19-09-2025,24-09-2025,CUST857,Samuel Oconnell,Corporate,PROD2528,Mouse,Electronics,East,Illinois,Port Shannon,4,675,0,2700,1884.37,815.63,UPI,Cancelled,Price Ltd,fherman@harrison-reese.com,35,No,0
ODR1753,24-08-2025,26-08-2025,CUST635,Brandon Rodriguez,Home Office,PROD1114,Dining Table,Furniture,South,Arizona,Jonesside,4,4272,20,13670.4,12005.83,1664.57,UPI,Pending,Scott PLC,yorkaaron@morrow.com,20,No,0
ODR1754,08-10-2025,09-10-2025,CUST330,Courtney Parker,Corporate,PROD3513,Sugar,Grocery,North,Wyoming,Cantrellton,6,2866,15,14616.6,12656.1,1960.5,UPI,Cancelled,"Rivera, Walker and Day",robertmartin@martinez-potter.com,30,No,0
ODR1755,23-11-2025,26-11-2025,CUST746,Lisa Gray,Corporate,PROD8908,Headphones,Electronics,South,Iowa,North Vickie,5,3068,15,13039,10684.56,2354.44,Cash,Delivered,"Flores, Richard and Peters",martin07@morgan.com,49,No,0
ODR1756,25-05-2025,29-05-2025,CUST904,Robert Mccarthy,Home Office,PROD3626,Monitor,Electronics,South,Louisiana,Stevenview,1,256,5,243.2,213.87,29.33,Cash,Returned,Stone Inc,julie35@meyer.info,0,Yes,48
ODR1757,28-03-2024,04-04-2024,CUST678,Richard Vazquez,Consumer,PROD7515,Rice Bag,Grocery,North,Connecticut,Port Rachel,6,2315,0,13890,11816.26,2073.74,Net Banking,Delivered,Vega-Morris,hmiddleton@oneill-richards.org,23,No,0
ODR1758,12-12-2024,19-12-2024,CUST424,Derek Howard,Home Office,PROD9034,Bookshelf,Furniture,North,New York,East Timothy,6,1219,10,6582.6,5653.91,928.69,Credit Card,Returned,Alvarado-Harper,qhubbard@allen.com,31,No,0
ODR1759,09-08-2024,10-08-2024,CUST305,Jon Moore,Consumer,PROD7403,Snacks,Grocery,South,Oklahoma,South Donna,10,603,20,4824,3160.71,1663.29,Net Banking,Delivered,Hansen Group,ewatson@rodriguez.com,10,No,0
ODR1760,02-08-2024,06-08-2024,CUST580,Phillip Bailey,Consumer,PROD5581,Office Chair,Furniture,North,Alabama,Port Reneeton,3,4189,15,10681.95,6590.88,4091.07,UPI,Pending,Conley Ltd,campbellarthur@davis.biz,39,No,0
ODR1761,03-06-2025,08-06-2025,CUST753,Alicia Johnson,Home Office,PROD8049,Dining Table,Furniture,North,Maine,West Robintown,10,2291,20,18328,11100.45,7227.55,Cash,Returned,Rush Group,sheltonmichael@hansen.com,23,No,0
ODR1762,28-05-2024,30-05-2024,CUST489,Thomas Lopez,Corporate,PROD8370,Cooking Oil,Grocery,East,Michigan,South Melvin,7,2777,20,15551.2,13875.52,1675.68,UPI,Pending,Johnston PLC,adeleon@meza-lang.com,3,Yes,41
ODR1763,05-10-2025,06-10-2025,CUST672,Michelle Vargas,Consumer,PROD4629,Sofa,Furniture,North,Minnesota,South Kylefurt,4,1347,5,5118.6,3823.23,1295.37,Credit Card,Delivered,"Jones, Johnson and Russo",andrew59@hampton.com,18,No,0
ODR1764,31-01-2025,05-02-2025,CUST104,David Anthony,Corporate,PROD8008,Study Table,Furniture,West,Montana,Port Cindyville,1,1285,0,1285,952.85,332.15,Credit Card,Pending,Knapp and Sons,kevin16@dixon-cordova.biz,8,Yes,23
ODR1765,11-02-2026,16-02-2026,CUST756,Gary Brooks,Consumer,PROD2829,Juice Pack,Grocery,South,Delaware,Kevinborough,4,1444,15,4909.6,4062.64,846.96,Credit Card,Cancelled,Anderson Inc,tonya94@jones.com,37,No,0
ODR1766,08-03-2025,15-03-2025,CUST248,Veronica Hill,Home Office,PROD4674,Keyboard,Electronics,East,Nevada,Johnbury,10,2965,10,26685,20596.96,6088.04,Cash,Returned,"Bond, Smith and Roy",oabbott@ferguson.info,8,Yes,32
ODR1767,30-09-2025,03-10-2025,CUST693,Claire Curtis,Consumer,PROD8040,File Folder,Office Supplies,North,Hawaii,Davidchester,10,474,5,4503,3815.28,687.72,Net Banking,Delivered,Hubbard-Thomas,brian38@griffin.com,41,No,0
ODR1768,30-07-2025,03-08-2025,CUST202,Bill Reeves,Consumer,PROD7300,Sugar,Grocery,East,Maryland,West Davidville,4,3244,10,11678.4,7300.36,4378.04,Credit Card,Pending,Henderson and Sons,whitephillip@wolfe.net,41,No,0
ODR1769,30-03-2024,02-04-2024,CUST339,Erik Castro,Corporate,PROD9637,Keyboard,Electronics,South,Indiana,Reynoldstown,5,3687,20,14748,10371.51,4376.49,UPI,Cancelled,Martin-Steele,donnabrown@dominguez.com,6,Yes,50
ODR1770,16-12-2025,19-12-2025,CUST748,Leah Diaz,Home Office,PROD3047,Stapler,Office Supplies,South,Tennessee,Martinezshire,1,3130,20,2504,1516.68,987.32,UPI,Returned,Wilson-Woods,ohernandez@davis.com,15,No,0
ODR1771,24-01-2025,31-01-2025,CUST121,Carol Wright,Consumer,PROD5265,Headphones,Electronics,East,Louisiana,Lake Sarah,9,2950,5,25222.5,21215.32,4007.18,Credit Card,Cancelled,Chen PLC,graydanielle@shepherd.info,22,No,0
ODR1772,26-01-2025,02-02-2025,CUST821,Michael Rowe,Home Office,PROD3109,Notebook,Office Supplies,North,Oregon,Rebeccastad,10,4803,5,45628.5,37662.06,7966.44,Cash,Pending,Long-Ross,qconner@smith-franco.com,47,No,0
ODR1773,23-12-2024,26-12-2024,CUST455,Sherry Edwards,Corporate,PROD8860,Calculator,Office Supplies,West,Hawaii,Matthewshire,2,1463,10,2633.4,1733.73,899.67,Net Banking,Pending,Wright LLC,tyler84@delgado-brown.com,26,No,0
ODR1774,29-01-2025,01-02-2025,CUST780,Brandi Miller,Consumer,PROD2801,Stapler,Office Supplies,East,Michigan,Carrollport,5,3825,10,17212.5,12330.14,4882.36,Credit Card,Pending,Hood-Noble,ian39@jones.net,11,No,0
ODR1775,21-03-2025,26-03-2025,CUST698,Jimmy Wright,Corporate,PROD6231,Mouse,Electronics,East,North Dakota,Davisville,2,3361,0,6722,4789.89,1932.11,Net Banking,Returned,"Vasquez, Gutierrez and Richardson",kelly04@murphy.com,48,No,0
ODR1776,11-07-2025,16-07-2025,CUST572,Thomas Edwards,Home Office,PROD1562,Headphones,Electronics,East,Vermont,Michaelberg,3,1054,10,2845.8,1726.78,1119.02,Cash,Delivered,Donovan Ltd,josborne@michael.biz,49,No,0
ODR1777,08-01-2026,09-01-2026,CUST205,Adam Carney,Consumer,PROD2639,Dining Table,Furniture,South,Rhode Island,North Juliefort,4,241,5,915.8,628.8,287,Net Banking,Pending,Mitchell LLC,joseph18@santana.org,41,No,0
ODR1778,11-10-2024,13-10-2024,CUST865,Nicole Cain,Consumer,PROD9276,Cooking Oil,Grocery,South,Florida,North Tracey,4,2749,20,8796.8,7886.62,910.18,Cash,Returned,"Price, Potter and Horn",bevans@henderson.net,6,Yes,27
ODR1779,07-12-2024,11-12-2024,CUST233,Robert Carr,Corporate,PROD8437,Monitor,Electronics,West,Kentucky,South Ashley,7,4975,10,31342.5,20676.49,10666.01,Cash,Returned,"Soto, Mann and Hayes",bruceamy@burke.com,8,Yes,33
ODR1780,02-10-2024,09-10-2024,CUST118,Linda Sherman,Consumer,PROD4800,Snacks,Grocery,West,Ohio,Michaelmouth,7,4656,15,27703.2,17044.72,10658.48,Cash,Delivered,"Wood, Sherman and Washington",hnguyen@porter-barrera.com,29,No,0
ODR1781,11-11-2024,16-11-2024,CUST190,Ricardo Cervantes,Home Office,PROD9044,Notebook,Office Supplies,East,Kansas,Ryanberg,10,4199,20,33592,29619.42,3972.58,Cash,Pending,"Rivers, Stevens and Roberts",brownmichael@andrews.com,33,No,0
ODR1782,28-05-2025,01-06-2025,CUST361,Shannon Johnson,Corporate,PROD7892,Bookshelf,Furniture,North,Rhode Island,New David,2,4338,10,7808.4,5378.2,2430.2,Net Banking,Delivered,"Walker, Bolton and Saunders",iparker@lowe.com,13,No,0
ODR1783,24-06-2025,27-06-2025,CUST616,Stephanie Cunningham,Consumer,PROD9597,Laptop,Electronics,East,Wyoming,Lake Michael,1,3609,15,3067.65,2652.73,414.92,UPI,Cancelled,Booker and Sons,amykaufman@watkins.com,34,No,0
ODR1784,21-12-2024,26-12-2024,CUST325,Brent Cook,Consumer,PROD8194,Mouse,Electronics,North,Wisconsin,Thomashaven,1,4893,20,3914.4,2364.17,1550.23,Cash,Pending,"Fischer, Solomon and Brown",kaitlinjones@anderson-chavez.biz,21,No,0
ODR1785,10-04-2024,13-04-2024,CUST614,Stephen Mitchell,Corporate,PROD6828,Study Table,Furniture,West,Wisconsin,New Stephentown,7,1480,10,9324,7021.96,2302.04,UPI,Pending,Martinez-Aguirre,danielboyd@johnson.net,9,Yes,29
ODR1786,21-10-2024,25-10-2024,CUST846,Jennifer Sanders,Consumer,PROD4089,Headphones,Electronics,South,Nebraska,New Stevemouth,5,3107,20,12428,8505.44,3922.56,UPI,Delivered,Short Group,fdiaz@davidson.biz,26,No,0
ODR1787,26-10-2025,02-11-2025,CUST862,Ashley Washington,Home Office,PROD3911,Rice Bag,Grocery,South,Utah,West Kristina,1,798,20,638.4,458,180.4,Credit Card,Cancelled,"James, Hill and Holloway",lorigardner@brown.info,38,No,0
ODR1788,01-07-2024,06-07-2024,CUST870,Mark Mccullough,Corporate,PROD7202,Cooking Oil,Grocery,West,Arkansas,Spenceland,7,2794,10,17602.2,10613.4,6988.8,UPI,Pending,Grant PLC,tammyjennings@dunlap-rocha.biz,5,Yes,46
ODR1789,09-11-2025,16-11-2025,CUST181,William Brown,Corporate,PROD6056,Sofa,Furniture,East,Nebraska,East Angelaton,7,1080,0,7560,6014.82,1545.18,Net Banking,Returned,Miller LLC,rowejacqueline@robinson-patel.org,4,Yes,43
ODR1790,24-05-2025,30-05-2025,CUST568,Kelly Williams,Corporate,PROD9107,Study Table,Furniture,East,Minnesota,New Jacqueline,1,2350,5,2232.5,1556.51,675.99,UPI,Delivered,Pollard Group,richardwashington@camacho.biz,46,No,0
ODR1791,09-02-2025,10-02-2025,CUST298,Emily Cole,Consumer,PROD3323,Laptop,Electronics,East,Montana,New Carmen,4,3620,0,14480,13003.96,1476.04,Net Banking,Pending,Meyers PLC,alexanderboone@stanley-monroe.net,8,Yes,39
ODR1792,22-08-2025,23-08-2025,CUST642,Richard Watts,Home Office,PROD5503,Mouse,Electronics,East,Idaho,Johnsontown,7,1286,0,9002,7512.12,1489.88,Credit Card,Cancelled,Maxwell and Sons,vkirk@jones.org,43,No,0
ODR1793,17-11-2025,21-11-2025,CUST401,Emily Richmond,Consumer,PROD5215,Cooking Oil,Grocery,South,Michigan,West Matthew,9,4509,5,38551.95,32071.94,6480.01,Credit Card,Pending,Allen-Phillips,sandraperry@horne.biz,46,No,0
ODR1794,19-08-2024,26-08-2024,CUST491,Connie Keith,Consumer,PROD6721,Calculator,Office Supplies,South,Maine,Davisville,8,3123,5,23734.8,17056.45,6678.35,Net Banking,Delivered,Jones PLC,jamesramsey@mcpherson.info,27,No,0
ODR1795,11-05-2024,18-05-2024,CUST801,Christopher Howard,Home Office,PROD7622,Monitor,Electronics,East,Connecticut,Reyestown,8,2601,5,19767.6,13087.69,6679.91,Credit Card,Pending,Merritt-Brown,mcconnellalexis@sanchez-holmes.org,1,Yes,48
ODR1796,05-09-2024,06-09-2024,CUST216,Meagan Nelson,Corporate,PROD9470,Snacks,Grocery,North,Kentucky,Stricklandview,7,2183,5,14516.95,10367.19,4149.76,UPI,Cancelled,"Robinson, Lee and Lucas",hernandezandres@cole-austin.org,6,Yes,34
ODR1797,27-03-2024,29-03-2024,CUST169,Olivia Wade,Consumer,PROD6266,Sugar,Grocery,West,Vermont,Anthonystad,7,3893,5,25888.45,21685.54,4202.91,Credit Card,Cancelled,Rose-Jenkins,patrick71@johnson.info,4,Yes,35
ODR1798,10-05-2025,15-05-2025,CUST188,Lisa Thompson,Corporate,PROD3282,Mouse,Electronics,West,Colorado,East Kathyhaven,2,4654,5,8842.6,6922.69,1919.91,Credit Card,Cancelled,Weber-Mccarthy,downschristine@walker.net,28,No,0
ODR1799,26-05-2024,02-06-2024,CUST416,Joseph Flores,Consumer,PROD7151,Notebook,Office Supplies,East,Oregon,Kennethtown,2,1328,10,2390.4,2076.24,314.16,Credit Card,Returned,"Mays, Barber and Perez",ytorres@baker.net,49,No,0
ODR1800,14-11-2024,16-11-2024,CUST603,Michael Brewer,Home Office,PROD1728,Sofa,Furniture,East,Florida,Port Christopher,6,152,0,912,663.52,248.48,Credit Card,Delivered,Hendricks Inc,heather93@russell-patrick.com,28,No,0
ODR1801,14-08-2024,18-08-2024,CUST352,Douglas Anderson,Consumer,PROD7470,Calculator,Office Supplies,North,Montana,Kevinhaven,2,3938,20,6300.8,4945.08,1355.72,Net Banking,Returned,"Nichols, Young and Rodriguez",micheal58@morgan.com,11,No,0
ODR1802,23-01-2026,27-01-2026,CUST739,Jennifer Townsend,Corporate,PROD9806,Study Table,Furniture,East,New Hampshire,Port Leslie,5,2417,20,9668,7990.18,1677.82,Cash,Delivered,"Carter, Baker and Knight",lisasims@williams-gallegos.biz,9,Yes,40
ODR1803,25-11-2024,29-11-2024,CUST838,Robin Adams,Home Office,PROD6354,Keyboard,Electronics,East,Nevada,Lake Jenna,3,1648,5,4696.8,3156.81,1539.99,Net Banking,Cancelled,Ibarra Ltd,michelle41@williams.biz,3,Yes,47
ODR1804,26-01-2025,02-02-2025,CUST308,Beth Thomas,Home Office,PROD4720,Sugar,Grocery,North,Virginia,Huntermouth,8,4182,15,28437.6,17265.76,11171.84,Net Banking,Pending,Christensen Inc,mmoses@lewis.org,10,No,0
ODR1805,02-01-2025,05-01-2025,CUST631,David Zimmerman,Home Office,PROD9825,Rice Bag,Grocery,South,Nebraska,South Becky,2,1192,5,2264.8,1854.15,410.65,UPI,Delivered,Martinez LLC,jackson23@phillips.com,42,No,0
ODR1806,15-07-2025,22-07-2025,CUST370,Aaron Lutz,Home Office,PROD2255,Keyboard,Electronics,South,Delaware,North Reginashire,5,1474,0,7370,5389.65,1980.35,Net Banking,Delivered,Underwood-Wright,xstout@white.com,16,No,0
ODR1807,04-01-2025,10-01-2025,CUST387,Jillian Gomez,Home Office,PROD5946,Rice Bag,Grocery,South,Ohio,Leahshire,2,723,15,1229.1,983.08,246.02,UPI,Delivered,Watts and Sons,ismith@russell.biz,45,No,0
ODR1808,01-11-2024,03-11-2024,CUST516,Michelle Warner,Corporate,PROD4895,Pen,Office Supplies,East,Rhode Island,Lake Albertland,1,4317,20,3453.6,2192.58,1261.02,Credit Card,Returned,Henry PLC,peter23@woods.net,16,No,0
ODR1809,17-01-2025,19-01-2025,CUST739,Sean James,Consumer,PROD5415,Notebook,Office Supplies,East,Texas,Bookerberg,5,2178,20,8712,5654.72,3057.28,Net Banking,Returned,Brown PLC,brian28@wood-hill.com,8,Yes,38
ODR1810,04-10-2025,08-10-2025,CUST817,Ryan Ruiz,Home Office,PROD6116,Monitor,Electronics,North,Montana,East Chelsea,10,2093,0,20930,17399.72,3530.28,UPI,Pending,"Jennings, Christian and Pratt",garciajohn@woodard-jones.com,0,Yes,31
ODR1811,15-03-2024,19-03-2024,CUST778,Laura Taylor,Consumer,PROD4031,Sugar,Grocery,West,Indiana,Nicoleview,2,1124,20,1798.4,1146.85,651.55,Cash,Returned,Fowler and Sons,jenkinsmatthew@fisher.com,34,No,0
ODR1812,17-01-2025,24-01-2025,CUST440,Deanna Reyes,Consumer,PROD3284,Study Table,Furniture,East,Idaho,West Christopher,3,1145,15,2919.75,1834.15,1085.6,Net Banking,Delivered,Harper and Sons,hwalker@jones-haynes.org,4,Yes,45
ODR1813,02-05-2025,04-05-2025,CUST392,Terry Murray,Consumer,PROD9446,Rice Bag,Grocery,North,Kentucky,Lake Michelleburgh,9,4245,5,36294.75,27989.13,8305.62,UPI,Returned,Nguyen PLC,tkelley@gray-harrell.com,44,No,0
ODR1814,19-01-2026,24-01-2026,CUST301,Erica Brown,Corporate,PROD9459,Mouse,Electronics,West,Virginia,Liside,5,1973,0,9865,8322.27,1542.73,Credit Card,Delivered,"Jones, Martinez and Santos",shortalejandra@rodriguez.com,42,No,0
ODR1815,01-04-2025,07-04-2025,CUST184,Malik Dixon,Corporate,PROD5142,Cooking Oil,Grocery,North,Indiana,Vangmouth,10,1915,10,17235,14690.2,2544.8,Net Banking,Returned,Douglas-Daniel,kristimiller@holloway.com,46,No,0
ODR1816,28-10-2024,30-10-2024,CUST918,Russell Leach,Consumer,PROD1041,Snacks,Grocery,West,Vermont,Kristenhaven,7,929,15,5527.55,4903.72,623.83,Cash,Pending,Rivera Group,melvinreyes@murray.biz,8,Yes,40
ODR1817,09-10-2024,10-10-2024,CUST581,Lee Kelly,Consumer,PROD9934,Headphones,Electronics,East,Texas,Port Suzanne,2,1809,15,3075.3,2709.38,365.92,Net Banking,Returned,"Jones, Collins and Johnson",hvargas@ramirez-clarke.biz,0,Yes,26
ODR1818,17-07-2024,23-07-2024,CUST953,Lindsay Oconnell,Home Office,PROD8853,Monitor,Electronics,North,Montana,Port Charlotte,5,1722,20,6888,6019.88,868.12,UPI,Cancelled,"Hall, Cooper and Contreras",efry@mack.com,21,No,0
ODR1819,22-03-2025,28-03-2025,CUST518,Todd Doyle,Consumer,PROD6840,Monitor,Electronics,South,Montana,Lake Angelaville,10,3788,20,30304,18215.55,12088.45,Cash,Pending,"Jacobs, Ryan and Jackson",tdavis@adams-miller.com,34,No,0
ODR1820,13-10-2024,16-10-2024,CUST722,Bryan Hogan,Corporate,PROD1401,Notebook,Office Supplies,North,Alaska,Amberland,8,1011,20,6470.4,5625.23,845.17,UPI,Delivered,"Cooper, Hoover and Davis",nicole42@morton-green.com,32,No,0
ODR1821,02-11-2024,06-11-2024,CUST433,Carolyn Roberts,Consumer,PROD3915,Juice Pack,Grocery,East,Rhode Island,South Kelli,9,2739,15,20953.35,16602.85,4350.5,UPI,Pending,Mathews-Jenkins,kyleblack@arnold.biz,34,No,0
ODR1822,14-12-2025,21-12-2025,CUST279,Benjamin Kaufman,Home Office,PROD9974,Stapler,Office Supplies,East,Maine,Tinamouth,6,2179,15,11112.9,8717.74,2395.16,Cash,Pending,"Michael, Bradford and Evans",lcarter@king.net,11,No,0
ODR1823,23-03-2025,30-03-2025,CUST574,Jason Parker,Consumer,PROD6702,Rice Bag,Grocery,East,Illinois,Shawside,5,3091,5,14682.25,13099.64,1582.61,Net Banking,Delivered,"Jones, Gonzalez and Gutierrez",steven71@duncan.com,48,No,0
ODR1824,18-09-2025,25-09-2025,CUST883,Debra Porter,Home Office,PROD5398,Monitor,Electronics,East,Pennsylvania,Starkborough,6,1954,10,10551.6,7057.9,3493.7,Credit Card,Returned,Fletcher PLC,danielbrown@kennedy.com,36,No,0
ODR1825,11-09-2024,16-09-2024,CUST308,Kevin Warren,Home Office,PROD5299,Stapler,Office Supplies,South,South Carolina,New Ryan,2,280,15,476,293.72,182.28,Net Banking,Delivered,"Thomas, Stevens and Griffith",elizabeth47@may.biz,43,No,0
ODR1826,06-04-2025,10-04-2025,CUST668,James Coffey,Corporate,PROD8961,Sofa,Furniture,East,West Virginia,Brownmouth,1,3419,20,2735.2,1935.16,800.04,Net Banking,Delivered,James Ltd,mccartyjennifer@lynn.com,9,Yes,21
ODR1827,27-11-2024,02-12-2024,CUST268,Daniel Henry,Corporate,PROD1375,Notebook,Office Supplies,South,Delaware,South Raymond,8,2767,10,19922.4,17244.56,2677.84,Cash,Cancelled,Mayer PLC,martinezjasmine@walker.com,34,No,0
ODR1828,04-07-2025,09-07-2025,CUST761,Linda Crawford,Home Office,PROD5431,Headphones,Electronics,North,Delaware,Robinsonville,2,1713,15,2912.1,2201.54,710.56,Cash,Delivered,Greene-Cross,nicole39@shepherd.com,27,No,0
ODR1829,18-12-2024,21-12-2024,CUST669,Paula Nichols,Consumer,PROD3650,Office Chair,Furniture,South,Idaho,Patricktown,2,4803,0,9606,6941.32,2664.68,Cash,Returned,Banks Ltd,claudia60@gutierrez.com,23,No,0
ODR1830,13-03-2025,16-03-2025,CUST104,Elizabeth Harris,Home Office,PROD4094,Mouse,Electronics,North,Nebraska,Nealside,10,3007,0,30070,19164,10906,UPI,Delivered,Marquez PLC,rodriguezjoseph@graham.info,36,No,0
ODR1831,09-06-2024,14-06-2024,CUST497,Allison Paul,Consumer,PROD9902,Cooking Oil,Grocery,West,Virginia,East Josephside,6,2155,10,11637,9608.11,2028.89,Net Banking,Returned,Diaz-Santos,gthompson@griffith.biz,24,No,0
ODR1832,19-05-2025,22-05-2025,CUST460,Stephanie Jackson,Consumer,PROD3919,Rice Bag,Grocery,East,Massachusetts,North Kimberlymouth,6,1917,5,10926.9,7093.04,3833.86,Cash,Delivered,Barnett PLC,denise92@simpson-cruz.com,47,No,0
ODR1833,12-08-2025,17-08-2025,CUST290,James Graham,Home Office,PROD2531,Office Chair,Furniture,West,Mississippi,South Melissatown,2,3919,5,7446.1,5501.81,1944.29,Net Banking,Cancelled,Kaiser-Boyle,whitneymathis@chen.com,20,No,0
ODR1834,12-06-2024,13-06-2024,CUST460,Alexandria Pham,Corporate,PROD4374,Pen,Office Supplies,South,Colorado,Port Taylor,3,1045,5,2978.25,2561.25,417,Net Banking,Delivered,"Harris, Cain and Mitchell",morgantina@greene.org,44,No,0
ODR1835,16-11-2024,19-11-2024,CUST814,Maria Walker DDS,Home Office,PROD7504,Cooking Oil,Grocery,East,Alaska,North Matthew,4,822,0,3288,2778.7,509.3,Net Banking,Cancelled,Bennett-Wyatt,levinecourtney@cooper.com,19,No,0
ODR1836,29-08-2025,31-08-2025,CUST144,Michael Garcia,Corporate,PROD2928,Juice Pack,Grocery,West,Kentucky,Lewisburgh,7,1040,5,6916,5908.34,1007.66,UPI,Pending,"Bryant, Waller and Atkins",xgarcia@ramos.biz,13,No,0
ODR1837,23-10-2024,27-10-2024,CUST459,Travis White,Corporate,PROD6536,Pen,Office Supplies,South,Alaska,Johnsonview,10,530,5,5035,4492.84,542.16,UPI,Cancelled,Cooper-Myers,melissabaird@washington.org,14,No,0
ODR1838,01-03-2025,05-03-2025,CUST144,Michael Wells,Consumer,PROD4989,Mouse,Electronics,West,Alabama,West Cody,2,468,0,936,744.03,191.97,Net Banking,Delivered,"Brown, Wells and Saunders",jamie83@foley-sullivan.org,0,Yes,46
ODR1839,07-08-2025,12-08-2025,CUST977,Drew Mack,Corporate,PROD1092,Study Table,Furniture,North,Rhode Island,Rasmussenton,8,3132,5,23803.2,16142.49,7660.71,Credit Card,Delivered,Mercer and Sons,mlara@hicks-thompson.info,4,Yes,32
ODR1840,20-05-2025,21-05-2025,CUST778,Rebecca Santiago,Corporate,PROD3096,Mouse,Electronics,East,New Jersey,Brooksfurt,10,949,20,7592,5527.55,2064.45,UPI,Pending,Morrison-Olsen,donnaholmes@rios-powell.com,6,Yes,22
ODR1841,10-04-2024,16-04-2024,CUST618,David Hernandez,Consumer,PROD6487,Pen,Office Supplies,West,South Carolina,New Jamesville,3,4283,5,12206.55,9908.49,2298.06,Net Banking,Returned,Joyce Inc,sethbrown@johnson.net,1,Yes,28
ODR1842,29-11-2025,30-11-2025,CUST702,David Ross,Consumer,PROD3109,Notebook,Office Supplies,East,North Dakota,Jerryhaven,5,2948,5,14003,11854.51,2148.49,UPI,Cancelled,Wilson-Turner,jeffreyjones@rios.com,40,No,0
ODR1843,17-04-2025,21-04-2025,CUST519,Amber Bailey,Consumer,PROD4308,Dining Table,Furniture,North,North Dakota,Lake Audreymouth,1,325,0,325,228.59,96.41,Net Banking,Delivered,Hernandez PLC,kochralph@perez-reid.com,5,Yes,33
ODR1844,20-02-2024,23-02-2024,CUST628,Ryan Lawrence,Corporate,PROD4162,Juice Pack,Grocery,South,Texas,Shariberg,5,1078,10,4851,3187.09,1663.91,Net Banking,Returned,Friedman-Stevens,gregorysalas@gray-hughes.com,24,No,0
ODR1845,29-11-2025,03-12-2025,CUST482,Mary Lee,Home Office,PROD8488,Calculator,Office Supplies,East,Kentucky,North Matthewstad,4,3540,20,11328,8110.17,3217.83,Credit Card,Pending,Moore-Moore,seansanders@chambers.com,30,No,0
ODR1846,17-07-2024,24-07-2024,CUST123,Larry Jones,Home Office,PROD1385,Stapler,Office Supplies,South,Iowa,Ashleyport,9,269,20,1936.8,1276.23,660.57,Net Banking,Returned,Mullins-Garrett,floresjonathan@price.biz,13,No,0
ODR1847,25-08-2024,27-08-2024,CUST493,Alexandra Smith,Consumer,PROD6881,Juice Pack,Grocery,South,Vermont,Sheltonberg,8,826,5,6277.6,3984.43,2293.17,UPI,Delivered,Baldwin-Young,meyerjoshua@brennan.com,4,Yes,27
ODR1848,12-10-2025,19-10-2025,CUST956,Tracey Williams,Corporate,PROD9313,Stapler,Office Supplies,North,Hawaii,Norrisfort,6,2071,10,11183.4,8646.82,2536.58,UPI,Pending,Williams-Russell,michael37@green-mullen.info,20,No,0
